No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
15,0.899377629,15,33,8,86,443  >  35650 [ACK] Seq=1 Ack=1 Win=12 Len=0 TSval=1516183110 TSecr=2966660739,Zoom,4.465908118654584
16,0.899438128,31,17,8,86,[TCP ACKed unseen segment] 35650  >  443 [ACK] Seq=1 Ack=2 Win=249 Len=0 TSval=2966676185 TSecr=1516166843,Zoom,4.465908118654584
17,1.209110949,31,19,8,985,"[TCP Retransmission] 49120  >  443 [PSH, ACK] Seq=6525 Ack=1 Win=249 Len=899 TSval=1723592624 TSecr=3919664993 [TCP PDU reassembled in 14]",Zoom,6.893656354602635
18,1.224243105,17,33,8,86,443  >  49120 [ACK] Seq=1 Ack=85 Win=881 Len=0 TSval=3919670067 TSecr=1723592284,Zoom,4.465908118654584
19,1.224250905,17,33,8,86,443  >  49120 [ACK] Seq=1 Ack=2661 Win=871 Len=0 TSval=3919670073 TSecr=1723592285,Zoom,4.465908118654584
20,1.224258905,17,33,8,86,443  >  49120 [ACK] Seq=1 Ack=5237 Win=861 Len=0 TSval=3919670081 TSecr=1723592285,Zoom,4.465908118654584
21,1.224266104,17,33,8,98,[TCP Dup ACK 20#1] 443  >  49120 [ACK] Seq=1 Ack=5237 Win=861 Len=0 TSval=3919670081 TSecr=1723592285 SLE=6525 SRE=7424,Zoom,4.59511985013459
22,1.224273604,17,33,8,86,443  >  49120 [ACK] Seq=1 Ack=7424 Win=853 Len=0 TSval=3919670081 TSecr=1723592285,Zoom,4.465908118654584
23,1.224281104,17,33,9,154,Application Data,Zoom,5.043425116919247
24,1.224288604,17,33,9,274,Application Data,Zoom,5.616771097666571
25,1.224296104,17,33,9,125,Application Data,Zoom,4.836281906951478
26,1.230678959,31,19,8,86,49120  >  443 [ACK] Seq=7424 Ack=296 Win=249 Len=0 TSval=1723592646 TSecr=3919670152,Zoom,4.465908118654584
27,1.25922101,31,19,9,121,Application Data,Zoom,4.804021044733257
28,1.259474505,31,19,9,125,Application Data,Zoom,4.836281906951478
29,1.262924426,17,33,8,98,[TCP Dup ACK 22#1] 443  >  49120 [ACK] Seq=296 Ack=7424 Win=853 Len=0 TSval=3919670403 TSecr=1723592624 SLE=6525 SRE=7424,Zoom,4.59511985013459
30,1.297524941,17,33,8,86,443  >  49120 [ACK] Seq=296 Ack=7459 Win=853 Len=0 TSval=3919670436 TSecr=1723592674,Zoom,4.465908118654584
31,1.605842436,31,21,8,86,47312  >  443 [ACK] Seq=1 Ack=1 Win=5545 Len=0 TSval=3233563459 TSecr=862679731,Zoom,4.465908118654584
32,1.606633019,17,33,8,86,443  >  49120 [ACK] Seq=296 Ack=7498 Win=853 Len=0 TSval=3919670453 TSecr=1723592675,Zoom,4.465908118654584
33,1.69593529,19,33,8,86,[TCP ACKed unseen segment] 443  >  47312 [ACK] Seq=1 Ack=2 Win=220 Len=0 TSval=862725044 TSecr=3233518248,Zoom,4.465908118654584
34,1.756747109,31,21,8,86,47296  >  443 [ACK] Seq=1 Ack=1 Win=3015 Len=0 TSval=3233563610 TSecr=1080292949,Zoom,4.465908118654584
35,2.031712961,31,21,8,86,47324  >  443 [ACK] Seq=1 Ack=1 Win=6157 Len=0 TSval=3233563885 TSecr=3575351670,Zoom,4.465908118654584
36,2.032118552,31,21,8,86,47348  >  443 [ACK] Seq=1 Ack=1 Win=3044 Len=0 TSval=3233563885 TSecr=2864459299,Zoom,4.465908118654584
37,2.12524995,19,33,8,86,[TCP ACKed unseen segment] 443  >  47324 [ACK] Seq=1 Ack=2 Win=234 Len=0 TSval=3575397400 TSecr=3233518559,Zoom,4.465908118654584
38,2.127310804,19,33,8,86,[TCP ACKed unseen segment] 443  >  47296 [ACK] Seq=1 Ack=2 Win=207 Len=0 TSval=1080338674 TSecr=3233518561,Zoom,4.465908118654584
39,2.151764254,19,33,8,86,[TCP ACKed unseen segment] 443  >  47348 [ACK] Seq=1 Ack=2 Win=206 Len=0 TSval=2864504644 TSecr=3233518663,Zoom,4.465908118654584
40,2.472388646,31,21,8,86,47338  >  443 [ACK] Seq=1 Ack=1 Win=5236 Len=0 TSval=3233564325 TSecr=2657590427,Zoom,4.465908118654584
41,2.560229373,19,33,8,86,[TCP ACKed unseen segment] 443  >  47338 [ACK] Seq=1 Ack=2 Win=220 Len=0 TSval=2657635905 TSecr=3233518978,Zoom,4.465908118654584
42,3.773782353,31,19,9,170,Application Data,Zoom,5.141663556502659
43,3.77482213,31,19,9,1029,Application Data,Zoom,6.937314081223681
44,4.142219562,17,33,8,86,443  >  49120 [ACK] Seq=296 Ack=7582 Win=853 Len=0 TSval=3919673036 TSecr=1723595189,Zoom,4.465908118654584
45,4.142227262,17,33,8,86,443  >  49120 [ACK] Seq=296 Ack=8525 Win=850 Len=0 TSval=3919673043 TSecr=1723595190,Zoom,4.465908118654584
46,4.142234562,17,33,9,154,Application Data,Zoom,5.043425116919247
47,4.142241762,17,33,9,237,Application Data,Zoom,5.472270673671474
48,4.142249162,17,33,9,125,Application Data,Zoom,4.836281906951478
49,4.163860686,31,19,8,86,49120  >  443 [ACK] Seq=8525 Ack=554 Win=249 Len=0 TSval=1723595579 TSecr=3919673117,Zoom,4.465908118654584
50,4.200570178,31,19,9,125,Application Data,Zoom,4.836281906951478
51,4.248344125,17,33,8,86,443  >  49120 [ACK] Seq=554 Ack=8564 Win=850 Len=0 TSval=3919673384 TSecr=1723595616,Zoom,4.465908118654584
52,5.436864727,14,33,8,86,443  >  52968 [ACK] Seq=1 Ack=1 Win=11 Len=0 TSval=3754269981 TSecr=3311620867,Zoom,4.465908118654584
53,5.436909126,31,16,8,86,[TCP ACKed unseen segment] 52968  >  443 [ACK] Seq=1 Ack=2 Win=4046 Len=0 TSval=3311636326 TSecr=3754253522,Zoom,4.465908118654584
54,7.132505478,31,31,8,86,36754  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=4116906473 TSecr=3107261284,Zoom,4.465908118654584
55,7.411741201,31,9,8,86,58698  >  443 [ACK] Seq=1 Ack=1 Win=11820 Len=0 TSval=2549236540 TSecr=252482274,Zoom,4.465908118654584
56,7.417978968,6,0,8,66,37220  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=3862304234 TSecr=2566126333,Zoom,4.204692619390966
57,7.418065366,6,4,8,66,46494  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=1291372506 TSecr=100387664,Zoom,4.204692619390966
58,7.418128665,6,0,8,66,37234  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=3862304234 TSecr=937782853,Zoom,4.204692619390966
59,7.418185764,6,4,8,66,46506  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=1291372506 TSecr=3540369620,Zoom,4.204692619390966
60,7.529322886,9,33,8,86,[TCP ACKed unseen segment] 443  >  58698 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=252527675 TSecr=2549191295,Zoom,4.465908118654584
61,7.529328986,4,6,8,66,[TCP ACKed unseen segment] 443  >  46506 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=3540416341 TSecr=1291325906,Zoom,4.204692619390966
62,7.529334586,4,6,8,66,[TCP ACKed unseen segment] 443  >  46494 [ACK] Seq=1 Ack=2 Win=9 Len=0 TSval=100434632 TSecr=1291325709,Zoom,4.204692619390966
63,7.83989864,29,33,8,86,[TCP ACKed unseen segment] 443  >  36754 [ACK] Seq=1 Ack=2 Win=294 Len=0 TSval=3107307088 TSecr=4116861126,Zoom,4.465908118654584
64,7.83990634,0,6,8,66,[TCP ACKed unseen segment] 443  >  37234 [ACK] Seq=1 Ack=2 Win=290 Len=0 TSval=937829544 TSecr=3862257761,Zoom,4.204692619390966
65,7.83991354,0,6,8,66,[TCP ACKed unseen segment] 443  >  37220 [ACK] Seq=1 Ack=2 Win=278 Len=0 TSval=2566173050 TSecr=3862257557,Zoom,4.204692619390966
66,11.229183182,31,10,8,86,58550  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=657080178 TSecr=1722789129,Zoom,4.465908118654584
67,11.433564562,31,25,8,86,35230  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=1005032104 TSecr=1537800495,Zoom,4.465908118654584
68,11.569820549,10,33,8,86,[TCP ACKed unseen segment] 443  >  58550 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1722834813 TSecr=657034925,Zoom,4.465908118654584
69,11.569829048,23,33,8,86,[TCP ACKed unseen segment] 443  >  35230 [ACK] Seq=1 Ack=2 Win=1019 Len=0 TSval=1537847704 TSecr=1004939298,Zoom,4.465908118654584
70,11.868500882,31,22,8,74,42844  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0,Zoom,4.31748811353631
71,12.036442313,6,7,1,324,DHCP Request  - Transaction ID 0x320021e5,Zoom,5.783825182329737
72,12.272961763,20,33,8,74,[TCP ACKed unseen segment] 443  >  42844 [ACK] Seq=1 Ack=2 Win=16382 Len=0,Zoom,4.31748811353631
73,13.460849106,19,33,8,86,443  >  34310 [ACK] Seq=1 Ack=1 Win=150 Len=0 TSval=3546963457 TSecr=3233543381,Zoom,4.465908118654584
74,13.460887905,31,21,8,86,[TCP ZeroWindow] [TCP ACKed unseen segment] 34310  >  443 [ACK] Seq=1 Ack=2 Win=0 Len=0 TSval=3233575314 TSecr=3546946370,Zoom,4.465908118654584
75,14.686124516,31,21,8,86,[TCP Window Update] 34310  >  443 [ACK] Seq=1 Ack=2 Win=1845 Len=0 TSval=3233576539 TSecr=3546946370,Zoom,4.465908118654584
76,14.691824702,31,21,8,86,[TCP Window Update] 34310  >  443 [ACK] Seq=1 Ack=2 Win=3721 Len=0 TSval=3233576545 TSecr=3546946370,Zoom,4.465908118654584
77,14.701964497,31,21,8,86,[TCP Window Update] 34310  >  443 [ACK] Seq=1 Ack=2 Win=7504 Len=0 TSval=3233576555 TSecr=3546946370,Zoom,4.465908118654584
78,15.04836252,19,33,7,3710,[TCP Previous segment not captured] ,Zoom,8.219056661060597
79,15.04837022,19,33,7,3710,,Zoom,8.219056661060597
80,15.04837762,19,33,7,3710,,Zoom,8.219056661060597
81,15.048446018,31,21,8,86,34310  >  443 [ACK] Seq=1 Ack=3626 Win=10786 Len=0 TSval=3233576902 TSecr=3546965212,Zoom,4.465908118654584
82,15.048724712,7,5,11,82,57621  >  57621 Len=40,Zoom,4.418840607796597
83,15.108490013,31,21,8,86,34310  >  443 [ACK] Seq=1 Ack=10874 Win=10733 Len=0 TSval=3233576962 TSecr=3546965212,Zoom,4.465908118654584
84,15.484491298,19,33,7,2502,,Zoom,7.825245291431774
85,15.484498898,19,33,7,1262,,Zoom,7.141245122350491
86,15.484505997,19,33,7,1294,,Zoom,7.166265974133638
87,15.548571817,31,21,8,86,34310  >  443 [ACK] Seq=1 Ack=15674 Win=10696 Len=0 TSval=3233577402 TSecr=3546965610,Zoom,4.465908118654584
88,15.931695057,19,33,7,2502,,Zoom,7.825245291431774
89,15.931703157,19,33,7,2502,,Zoom,7.825245291431774
90,15.931710457,19,33,7,2502,,Zoom,7.825245291431774
91,15.931717857,19,33,7,2502,,Zoom,7.825245291431774
92,15.931804755,19,33,7,2502,,Zoom,7.825245291431774
93,15.931811755,19,33,7,2502,,Zoom,7.825245291431774
94,15.931819155,19,33,7,2502,,Zoom,7.825245291431774
95,15.931826555,19,33,7,2502,,Zoom,7.825245291431774
96,15.931949852,19,33,7,2502,,Zoom,7.825245291431774
97,15.931957252,19,33,7,2502,,Zoom,7.825245291431774
98,15.931964652,19,33,7,2502,,Zoom,7.825245291431774
99,15.931971352,19,33,7,2502,,Zoom,7.825245291431774
100,15.932034451,19,33,7,2502,,Zoom,7.825245291431774
101,15.93204235,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
102,15.93204975,19,33,7,2502,,Zoom,7.825245291431774
103,15.93205705,19,33,7,2502,,Zoom,7.825245291431774
104,15.932196547,19,33,7,2502,,Zoom,7.825245291431774
105,15.932203947,19,33,7,2502,,Zoom,7.825245291431774
106,15.932211447,19,33,7,2502,,Zoom,7.825245291431774
107,15.932218947,19,33,7,2502,,Zoom,7.825245291431774
108,15.932272645,19,33,7,2502,,Zoom,7.825245291431774
109,15.932280345,19,33,7,2502,,Zoom,7.825245291431774
110,15.932287745,19,33,7,2502,,Zoom,7.825245291431774
111,15.932295145,19,33,7,2502,,Zoom,7.825245291431774
112,15.932447842,19,33,7,2502,,Zoom,7.825245291431774
113,15.932455242,19,33,7,2502,,Zoom,7.825245291431774
114,15.932462942,19,33,7,3710,,Zoom,8.219056661060597
115,15.932470042,19,33,7,2502,,Zoom,7.825245291431774
116,15.932611739,19,33,7,2502,,Zoom,7.825245291431774
117,15.932619139,19,33,7,2502,,Zoom,7.825245291431774
118,15.932626439,19,33,7,2502,,Zoom,7.825245291431774
119,15.932633739,19,33,7,1294,,Zoom,7.166265974133638
120,15.93308523,19,33,7,1294,,Zoom,7.166265974133638
121,15.93309253,19,33,7,2502,,Zoom,7.825245291431774
122,15.933099429,19,33,7,2502,,Zoom,7.825245291431774
123,15.933106729,19,33,7,2502,,Zoom,7.825245291431774
124,15.933114129,19,33,7,2502,,Zoom,7.825245291431774
125,15.933245927,19,33,7,2502,,Zoom,7.825245291431774
126,15.933253526,19,33,7,2502,,Zoom,7.825245291431774
127,15.933261126,19,33,7,2502,,Zoom,7.825245291431774
128,15.933268726,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
129,15.933319725,19,33,7,2502,,Zoom,7.825245291431774
130,15.933327425,19,33,7,2502,,Zoom,7.825245291431774
131,15.933334725,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
132,15.933342124,19,33,7,2502,,Zoom,7.825245291431774
133,15.933449622,19,33,7,2502,,Zoom,7.825245291431774
134,15.933457922,19,33,7,2502,,Zoom,7.825245291431774
135,15.933465622,19,33,7,2502,,Zoom,7.825245291431774
136,15.933473222,19,33,7,2502,,Zoom,7.825245291431774
137,15.933525521,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
138,15.933532821,19,33,7,2502,,Zoom,7.825245291431774
139,15.93354092,19,33,7,2502,,Zoom,7.825245291431774
140,15.93354862,19,33,7,2502,,Zoom,7.825245291431774
141,15.933696617,19,33,7,2502,,Zoom,7.825245291431774
142,15.933703517,19,33,7,2502,,Zoom,7.825245291431774
143,15.933711117,19,33,7,2502,,Zoom,7.825245291431774
144,15.933718417,19,33,7,2502,,Zoom,7.825245291431774
145,15.933773816,19,33,7,2502,,Zoom,7.825245291431774
146,15.933781716,19,33,7,2502,,Zoom,7.825245291431774
147,15.933788815,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
148,15.933796515,19,33,7,2502,,Zoom,7.825245291431774
149,15.933905013,19,33,7,2502,,Zoom,7.825245291431774
150,15.933912213,19,33,7,2502,,Zoom,7.825245291431774
151,15.933919713,19,33,7,2502,,Zoom,7.825245291431774
152,15.933927913,19,33,8,1294,443  >  34310 [ACK] Seq=169090 Ack=1 Win=150 Len=1208 TSval=3546966126 TSecr=3233577402,Zoom,7.166265974133638
153,15.933984611,19,33,7,1294,,Zoom,7.166265974133638
154,15.933992311,19,33,7,2502,,Zoom,7.825245291431774
155,15.933999211,19,33,7,2502,,Zoom,7.825245291431774
156,15.934006311,19,33,7,2502,,Zoom,7.825245291431774
157,15.934013711,19,33,7,2502,,Zoom,7.825245291431774
158,15.934156008,19,33,7,2502,,Zoom,7.825245291431774
159,15.934163008,19,33,7,2502,,Zoom,7.825245291431774
160,15.934169908,19,33,7,2502,,Zoom,7.825245291431774
161,15.934177508,19,33,7,2502,,Zoom,7.825245291431774
162,15.934241806,19,33,7,2502,,Zoom,7.825245291431774
163,15.934249706,19,33,7,2502,,Zoom,7.825245291431774
164,15.934256606,19,33,7,2502,,Zoom,7.825245291431774
165,15.934263606,19,33,7,2502,,Zoom,7.825245291431774
166,15.934367804,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=200498 Ack=1 Win=150 Len=2416 TSval=3546966136 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
167,15.934375103,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=202914 Ack=1 Win=150 Len=2416 TSval=3546966136 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
168,15.934382803,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=205330 Ack=1 Win=150 Len=2416 TSval=3546966137 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
169,15.934390603,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=207746 Ack=1 Win=150 Len=2416 TSval=3546966138 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
170,15.934444102,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=210162 Ack=1 Win=150 Len=2416 TSval=3546966139 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
171,15.934452802,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=212578 Ack=1 Win=150 Len=2416 TSval=3546966139 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
172,15.934460302,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=214994 Ack=1 Win=150 Len=2416 TSval=3546966140 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
173,15.934468202,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=217410 Ack=1 Win=150 Len=2416 TSval=3546966141 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
174,15.934599399,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=219826 Ack=1 Win=150 Len=2416 TSval=3546966142 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
175,15.934606499,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=222242 Ack=1 Win=150 Len=2416 TSval=3546966142 TSecr=3233577402 [TCP PDU reassembled in 176]",Zoom,7.825245291431774
176,15.934613199,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
177,15.934619499,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=227074 Ack=1 Win=150 Len=2416 TSval=3546966144 TSecr=3233577402 [TCP PDU reassembled in 180]",Zoom,7.825245291431774
178,15.934673298,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=229490 Ack=1 Win=150 Len=2416 TSval=3546966145 TSecr=3233577402 [TCP PDU reassembled in 180]",Zoom,7.825245291431774
179,15.934680598,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=231906 Ack=1 Win=150 Len=2416 TSval=3546966145 TSecr=3233577402 [TCP PDU reassembled in 180]",Zoom,7.825245291431774
180,15.934687197,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
181,15.934694498,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=236738 Ack=1 Win=150 Len=2416 TSval=3546966147 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
182,15.934800495,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=239154 Ack=1 Win=150 Len=2416 TSval=3546966148 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
183,15.934807895,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=241570 Ack=1 Win=150 Len=2416 TSval=3546966148 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
184,15.934815295,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=243986 Ack=1 Win=150 Len=2416 TSval=3546966149 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
185,15.934823295,19,33,8,1294,443  >  34310 [ACK] Seq=246402 Ack=1 Win=150 Len=1208 TSval=3546966150 TSecr=3233577402 [TCP PDU reassembled in 191],Zoom,7.166265974133638
186,15.934880794,19,33,8,1294,"443  >  34310 [PSH, ACK] Seq=247610 Ack=1 Win=150 Len=1208 TSval=3546966150 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.166265974133638
187,15.934889093,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=248818 Ack=1 Win=150 Len=2416 TSval=3546966150 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
188,15.934896793,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=251234 Ack=1 Win=150 Len=2416 TSval=3546966151 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
189,15.934904693,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=253650 Ack=1 Win=150 Len=2416 TSval=3546966152 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
190,15.934912393,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=256066 Ack=1 Win=150 Len=2416 TSval=3546966153 TSecr=3233577402 [TCP PDU reassembled in 191]",Zoom,7.825245291431774
191,15.935122089,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
192,15.935129689,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=260898 Ack=1 Win=150 Len=2416 TSval=3546966154 TSecr=3233577402 [TCP PDU reassembled in 197]",Zoom,7.825245291431774
193,15.935137888,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=263314 Ack=1 Win=150 Len=2416 TSval=3546966155 TSecr=3233577402 [TCP PDU reassembled in 197]",Zoom,7.825245291431774
194,15.935146489,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=265730 Ack=1 Win=150 Len=2416 TSval=3546966156 TSecr=3233577402 [TCP PDU reassembled in 197]",Zoom,7.825245291431774
195,15.935214487,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=268146 Ack=1 Win=150 Len=2416 TSval=3546966156 TSecr=3233577402 [TCP PDU reassembled in 197]",Zoom,7.825245291431774
196,15.935221587,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=270562 Ack=1 Win=150 Len=2416 TSval=3546966157 TSecr=3233577402 [TCP PDU reassembled in 197]",Zoom,7.825245291431774
197,15.935228787,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
198,15.935235987,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=275394 Ack=1 Win=150 Len=2416 TSval=3546966159 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
199,15.935352285,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=277810 Ack=1 Win=150 Len=2416 TSval=3546966159 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
200,15.935359984,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=280226 Ack=1 Win=150 Len=2416 TSval=3546966160 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
201,15.935367984,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=282642 Ack=1 Win=150 Len=2416 TSval=3546966161 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
202,15.935374984,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=285058 Ack=1 Win=150 Len=2416 TSval=3546966162 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
203,15.935433183,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=287474 Ack=1 Win=150 Len=2416 TSval=3546966162 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
204,15.935441183,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=289890 Ack=1 Win=150 Len=2416 TSval=3546966163 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
205,15.935449082,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=292306 Ack=1 Win=150 Len=2416 TSval=3546966164 TSecr=3233577402 [TCP PDU reassembled in 206]",Zoom,7.825245291431774
206,15.935456082,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
207,15.935681377,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=297138 Ack=1 Win=150 Len=2416 TSval=3546966165 TSecr=3233577402 [TCP PDU reassembled in 209]",Zoom,7.825245291431774
208,15.935739477,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=299554 Ack=1 Win=150 Len=2416 TSval=3546966166 TSecr=3233577402 [TCP PDU reassembled in 209]",Zoom,7.825245291431774
209,15.935860674,19,33,7,2502,Encrypted Data,Zoom,7.825245291431774
210,15.935980472,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=304386 Ack=1 Win=150 Len=2416 TSval=3546966168 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
211,15.93608127,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=306802 Ack=1 Win=150 Len=2416 TSval=3546966168 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
212,15.93608837,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=309218 Ack=1 Win=150 Len=2416 TSval=3546966169 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
213,15.93609577,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=311634 Ack=1 Win=150 Len=2416 TSval=3546966170 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
214,15.936102869,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=314050 Ack=1 Win=150 Len=2416 TSval=3546966171 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
215,15.936206467,19,33,8,2502,"443  >  34310 [PSH, ACK] Seq=316466 Ack=1 Win=150 Len=2416 TSval=3546966171 TSecr=3233577402 [TCP PDU reassembled in 216]",Zoom,7.825245291431774
