"No.","Time","Source","Destination","Protocol","Length","Info"
"32","0.726706034","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:804::2003","OCSP","498","Request"
"33","0.726890121","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:804::2003","OCSP","498","Request"
"34","0.770473483","2a00:1450:4028:804::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","80  >  38206 [ACK] Seq=1 Ack=413 Win=269568 Len=0 TSval=809732486 TSecr=3994642006"
"35","0.770474414","2a00:1450:4028:804::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","80  >  38212 [ACK] Seq=1 Ack=413 Win=269568 Len=0 TSval=4228419546 TSecr=3994642006"
"36","0.910243133","2a00:1450:4028:804::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","OCSP","787","Response"
"37","0.910243420","2a00:1450:4028:804::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","OCSP","787","Response"
"38","0.910350371","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:804::2003","TCP","86","38206  >  80 [ACK] Seq=413 Ack=702 Win=32512 Len=0 TSval=3994642190 TSecr=809732621"
"39","0.910469552","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:804::2003","TCP","86","38212  >  80 [ACK] Seq=413 Ack=702 Win=32512 Len=0 TSval=3994642190 TSecr=4228419681"
"40","0.912455905","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","150","Change Cipher Spec, Application Data"
"41","0.913484256","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","256","Application Data"
"42","0.913652101","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","1374","59984  >  443 [ACK] Seq=752 Ack=4100 Win=31872 Len=1288 TSval=482065055 TSecr=2600509078 [TCP segment of a reassembled PDU]"
"43","0.913654717","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","849","Application Data"
"44","0.913937530","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","150","Change Cipher Spec, Application Data"
"45","0.914300010","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","273","Application Data"
"46","0.949025132","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=4100 Ack=582 Win=269568 Len=0 TSval=2600509428 TSecr=482065054"
"47","0.949025378","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=4100 Ack=752 Win=269568 Len=0 TSval=2600509428 TSecr=482065055"
"48","0.949629055","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","700","Application Data, Application Data"
"49","0.949684085","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2803 Ack=4714 Win=31872 Len=0 TSval=482065091 TSecr=2600509428"
"50","0.950851772","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","117","Application Data"
"51","0.951441267","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59992 [ACK] Seq=4099 Ack=582 Win=269568 Len=0 TSval=473584240 TSecr=482065055"
"52","0.951441407","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","98","[TCP Dup ACK 47#1] 443  >  59984 [ACK] Seq=4714 Ack=752 Win=269568 Len=0 TSval=2600509429 TSecr=482065055 SLE=2040 SRE=2803"
"53","0.951441446","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=4714 Ack=2803 Win=267520 Len=0 TSval=2600509429 TSecr=482065055"
"54","0.951441486","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59992 [ACK] Seq=4099 Ack=769 Win=269568 Len=0 TSval=473584240 TSecr=482065056"
"55","0.961219138","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","700","Application Data, Application Data"
"56","0.961267720","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59992  >  443 [ACK] Seq=769 Ack=4713 Win=31872 Len=0 TSval=482065103 TSecr=473584241"
"57","0.962083730","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","110","Application Data"
"58","0.962411882","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59992  >  443 [FIN, ACK] Seq=793 Ack=4713 Win=31872 Len=0 TSval=482065104 TSecr=473584241"
"59","0.963065080","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","117","Application Data"
"60","0.963065476","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","117","Application Data"
"61","0.963311438","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","74","59992  >  443 [RST] Seq=769 Win=0 Len=0"
"62","0.985946675","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=4745 Ack=2834 Win=267520 Len=0 TSval=2600509465 TSecr=482065092"
"63","1.001170791","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59992 [ACK] Seq=4744 Ack=794 Win=269568 Len=0 TSval=473584288 TSecr=482065103"
"64","1.001170956","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59992 [FIN, ACK] Seq=4744 Ack=794 Win=269568 Len=0 TSval=473584288 TSecr=482065103"
"65","1.001200804","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","74","59992  >  443 [RST] Seq=794 Win=0 Len=0"
"66","1.001338106","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","74","59992  >  443 [RST] Seq=794 Win=0 Len=0"
"67","1.007165312","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=4745 Win=31872 Len=0 TSval=482065149 TSecr=2600509430"
"68","1.070535972","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","644","Application Data"
"69","1.070536099","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","128","Application Data"
"70","1.070592280","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=5303 Win=31872 Len=0 TSval=482065212 TSecr=2600509538"
"71","1.070690733","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=5345 Win=31872 Len=0 TSval=482065212 TSecr=2600509538"
"72","1.074692488","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","1399","Initial, DCID=2fb6cc70e31b694f27e2325ec201, SCID=03e89b, PKN: 0, CRYPTO"
"73","1.115939279","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Initial, DCID=03e89b, SCID=efb6cc70e31b694f, PKN: 1, ACK, CRYPTO, PADDING"
"74","1.116465005","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","102","Handshake, DCID=efb6cc70e31b694f, SCID=03e89b"
"75","1.139738359","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"76","1.139738666","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"77","1.139738686","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"78","1.139782134","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=6553 Win=31872 Len=0 TSval=482065281 TSecr=2600509606"
"79","1.139864053","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=7761 Win=31872 Len=0 TSval=482065281 TSecr=2600509606"
"80","1.139895371","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=10177 Win=31872 Len=0 TSval=482065281 TSecr=2600509608"
"81","1.143991699","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"82","1.143991866","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"83","1.144015929","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=12593 Win=31872 Len=0 TSval=482065285 TSecr=2600509610"
"84","1.144096131","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=15009 Win=31872 Len=0 TSval=482065285 TSecr=2600509612"
"85","1.144465094","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"86","1.144465270","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"87","1.144469317","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=17425 Win=31872 Len=0 TSval=482065286 TSecr=2600509614"
"88","1.144494794","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=19841 Win=31872 Len=0 TSval=482065286 TSecr=2600509616"
"89","1.148567922","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"90","1.148600531","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=21049 Win=31872 Len=0 TSval=482065290 TSecr=2600509618"
"91","1.151983766","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"92","1.151984072","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"93","1.151984100","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","656","Application Data"
"94","1.152023489","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=22257 Win=31872 Len=0 TSval=482065293 TSecr=2600509618"
"95","1.152107743","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=24673 Win=31872 Len=0 TSval=482065293 TSecr=2600509621"
"96","1.152247352","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=2834 Ack=25243 Win=31872 Len=0 TSval=482065294 TSecr=2600509623"
"97","1.165457743","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a0d:6fc7:505:6e3::be","DNS","97","Standard query 0xe736 AAAA fonts.gstatic.com"
"98","1.172592462","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"99","1.172592755","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"100","1.172592775","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"101","1.172780037","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","104","Handshake, DCID=efb6cc70e31b694f, SCID=03e89b"
"102","1.173135933","2a0d:6fc7:505:6e3::be","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","DNS","125","Standard query response 0xe736 AAAA fonts.gstatic.com AAAA 2a00:1450:4028:80a::2003"
"103","1.173135964","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","105","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"104","1.173709620","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2003","QUIC","1399","Initial, DCID=2f91abbbba2f77ad, SCID=d624aa, PKN: 0, CRYPTO"
"105","1.182737556","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","266","Application Data"
"106","1.182894381","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","121","Application Data"
"107","1.215953082","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"108","1.215953384","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Handshake, DCID=03e89b, SCID=efb6cc70e31b694f"
"109","1.215953404","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","297","Protected Payload (KP0), DCID=03e89b"
"110","1.217113438","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","105","Handshake, DCID=efb6cc70e31b694f, SCID=03e89b"
"111","1.220216207","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=25243 Ack=3014 Win=267520 Len=0 TSval=2600509699 TSecr=482065324"
"112","1.220216385","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","443  >  59984 [ACK] Seq=25243 Ack=3049 Win=267520 Len=0 TSval=2600509699 TSecr=482065324"
"113","1.220723899","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:804::2003","OCSP","498","Request"
"114","1.223302394","2a00:1450:4028:80a::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","QUIC","1399","Initial, DCID=d624aa, SCID=ef91abbbba2f77ad, PKN: 1, ACK, CRYPTO, PADDING"
"115","1.223862688","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2003","QUIC","102","Handshake, DCID=ef91abbbba2f77ad, SCID=d624aa"
"116","1.232837880","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"117","1.232838094","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","831","Application Data"
"118","1.232901614","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3049 Ack=27196 Win=31872 Len=0 TSval=482065374 TSecr=2600509710"
"119","1.237514715","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","102","Handshake, DCID=efb6cc70e31b694f, SCID=03e89b"
"120","1.237680753","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","QUIC","102","Handshake, DCID=efb6cc70e31b694f, SCID=03e89b"
"121","1.239592932","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"122","1.240206428","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"123","1.240224051","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3049 Ack=29612 Win=36736 Len=0 TSval=482065382 TSecr=2600509717"
"124","1.243085441","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
"125","1.243085853","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","659","Application Data"
"126","1.243116622","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3049 Ack=32028 Win=41600 Len=0 TSval=482065384 TSecr=2600509719"
"127","1.244284993","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","220","Application Data"
"128","1.244768684","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3049 Ack=32735 Win=46464 Len=0 TSval=482065386 TSecr=2600509721"
"129","1.247837633","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a0d:6fc7:505:6e3::be","DNS","104","Standard query 0x2e27 AAAA www.googleadservices.com"
"130","1.250714468","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","828","Application Data"
"131","1.250714891","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","145","Application Data"
"132","1.250887520","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3049 Ack=33536 Win=48768 Len=0 TSval=482065392 TSecr=2600509727"
"133","1.251934886","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TLSv1.3","244","Application Data"
"134","1.267053388","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"135","1.267053636","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","982","Application Data"
"136","1.267053664","2a00:1450:4028:804::2003","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TCP","86","80  >  38206 [ACK] Seq=702 Ack=825 Win=269312 Len=0 TSval=809732974 TSecr=3994642500"
"137","1.267088862","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","2a00:1450:4028:80a::2004","TCP","86","59984  >  443 [ACK] Seq=3207 Ack=35640 Win=53632 Len=0 TSval=482065408 TSecr=2600509736"
"138","1.273052104","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"139","1.273052389","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","1294","Application Data"
"140","1.273052408","2a00:1450:4028:80a::2004","2a0d:6fc7:505:6e3:b391:e2e3:ca0d:6126","TLSv1.3","2502","Application Data, Application Data"
